AnnVol,CAGR,Calmar,MDD,MDD_peak,MDD_recovery,MDD_trough,Sharpe,Sortino,end,series,start
0.12469162580760319,0.050419100040921316,0.20380728207802723,-0.24738615581762413,2020-03-05,2020-07-09,2020-04-03,-0.05598603902477832,-0.04663705894434607,27527240.340168376,synthetic_nifty_wheel,20000000.0
0.17969762974575212,0.12219116537132435,0.3193254700035023,-0.38265399051940385,2020-01-14,2020-11-06,2020-03-23,0.38411773104975133,0.35290828903489774,42283721.602191746,nifty_tr,20000000.0
