AnnVol,CAGR,Calmar,MDD,MDD_peak,MDD_recovery,MDD_trough,Sharpe,Sortino,end,futures_slippage_bps,option_slippage_bps,scenario,start,strike_otm
0.13872366177500584,0.1137250128757652,0.47197060282964615,-0.2409578312588534,2020-03-05,2020-06-03,2020-03-24,0.3979771931446307,0.24775747837411755,40254521.83208925,2,25,base,20000000.0,0.05
0.13397989972390553,0.11938903644616716,0.4186657954729467,-0.2851654893643726,2020-03-03,2020-07-20,2020-03-24,0.4450828688504119,0.2915780062458168,41602731.486118965,2,25,strike_3pct,20000000.0,0.03
0.11860001497461121,0.0921199621252824,0.37050428097278826,-0.24863400197000196,2020-03-05,2020-06-01,2020-03-23,0.27228057171872333,0.1108653559189276,35445783.9605589,2,25,strike_8pct,20000000.0,0.08
0.13870981222342474,0.11378842581596182,0.47224313124123746,-0.2409530563565464,2020-03-05,2020-06-03,2020-03-24,0.3984220796644348,0.24803186053455537,40269408.82490201,2,10,option_slippage_10bps,20000000.0,0.05
0.13874665605377318,0.11362426941247783,0.47153693263164986,-0.24096578984458383,2020-03-05,2020-06-03,2020-03-24,0.39726871536592606,0.24732086255433144,40230880.59937267,2,50,option_slippage_50bps,20000000.0,0.05
0.13892801252309958,0.11218388721572792,0.46557477144294307,-0.2409578312588534,2020-03-05,2020-06-03,2020-03-24,0.38741536528224063,0.24314693393001516,39894151.84981724,4,25,futures_slippage_4bps,20000000.0,0.05
